index,residence space,building space,exchange rate,unit price of residence space,unit price of building space,total_cost
2558,1180,4080,7.343968684,50.02341804,0.55076907,450000.00002479175
2559,1180,14292,7.080731567,51.9080441,0.210425756,455000.00004314387
2560,2770,6278,7.054593983,23.07928585,0.225846897,461000.00005008606
2561,1510,4800,7.52103655,38.48337436,0.774310205,465000.00003827456
2562,2240,7543,7.289162173,27.52044368,0.357458035,469000.00000233436
2563,1700,8432,6.194492456,41.66018311,0.694818397,474999.99997345207
2564,1380,1120,7.165021715,47.94404343,0.989709526,482000.0000223495
2565,1430,923,6.659253868,50.66506844,0.411629841,485000.0000084503
2566,3850,16249,7.658785289,14.72586886,0.584890892,507000.00003712374
2567,1770,9375,6.760445695,37.30426262,0.956427802,506999.99997382675
2568,1360,1419,6.989826836,53.8792583,0.283801921,514999.9999703039
2569,2920,7700,7.272923829,23.84095231,0.164123847,515499.99990214023
2570,2610,4595,6.650067503,30.05720357,0.435475484,534999.9998957766
2571,2120,4080,7.475845083,32.08880846,0.866554365,535000.0000534909
2572,1930,6360,6.017507574,44.82865418,0.421214362,536750.9999991031
2573,2050,34222,6.210683967,33.81270332,0.515192088,540000.0000333713
2574,1970,8200,7.002020866,35.46968334,0.883575198,540000.0000076962
2575,1560,9361,7.361164198,43.10806805,0.732458048,545499.9999970294
2576,1870,11411,7.68786916,37.92710829,0.09971849,553999.9999765604
2577,2040,6000,6.834203169,37.91879997,0.642470481,554999.9999395232
2578,2795,15101,7.637686568,21.67694342,0.86056776,562000.0001159225
2579,1690,4500,7.84453922,41.75033954,0.297572115,563999.9999600723
2580,3260,58806,6.102434475,24.99433489,0.198446021,568450.000188212
2581,2290,6738,7.694031967,30.97451412,0.467758453,570000.0000526804
2582,3160,10000,6.191352601,27.03169212,0.744324433,574950.0000628586
2583,3250,5000,7.88820929,21.70053544,0.600144138,579999.9999048454
2584,2480,12070,6.398726255,36.89950566,0.381284558,615000.0000732857
2585,1910,7683,6.20917911,51.92157721,0.088761711,619999.9999598264
2586,2807,9430,7.573478178,27.64844988,0.591286314,630000.0000060848
2587,2870,4461,7.829183406,28.65928598,0.058203829,646000.0000434995
2588,2920,9370,7.903952412,25.11793406,0.949089625,650000.0000460162
2589,3450,16200,6.695253757,26.86337692,0.622266108,687999.9999687534
2590,3210,14910,7.021994022,26.38305956,0.914235901,690408.6208647317
2591,1980,10800,6.105916292,56.56463328,0.411709775,711000.0000384877
2592,2420,43177,7.081336049,32.58664143,0.593477212,739887.9999908039
2593,2790,7938,7.044889875,37.27504534,0.560597743,763999.9999698749
2594,2910,10204,7.033197442,35.11296624,0.715607264,770000.00008084
2595,3170,8523,6.90721934,35.71218804,0.646337311,819999.9998516189
2596,3810,9792,6.208173982,32.68118597,0.855187746,825000.000002877
2597,3450,28324,6.539348748,32.01695249,0.689305059,850000.0000101727
2598,2190,4080,7.268592238,52.88383173,0.444556061,855000.0000102527
2599,3640,10576,7.035730894,35.34700306,0.104302194,913000.0000154916
2600,4270,43386,6.430724189,29.43577484,0.597546119,975000.0001062814
2601,4680,9700,6.087395249,38.84843468,0.901754592,1160000.0001712318
2602,4290,12103,7.712187784,41.73543895,0.03397324,1383999.9999277925
2603,3870,10046,7.494328095,46.72655214,0.594217841,1399950.0000407926
2604,6050,230652,7.599082525,16.81306397,0.471848051,1599999.9999990594
2605,1340,4320,7.638321031,15.30502269,0.889391365,186000.00000662467
2606,1330,5412,7.073694952,17.96388786,0.744341029,197499.9999671895
2607,1140,8340,7.156954507,22.69105828,0.249045652,199999.99994999755
2608,1440,7210,7.871692147,13.78911148,0.946123722,209999.99998290374
2609,1150,8079,6.033321335,29.34618776,0.337895428,220083.33328221863
2610,1640,7350,7.442245089,15.48390993,0.585269108,220999.9999854594
2611,1320,8450,7.062659454,23.96464269,0.152222767,232499.99995800655
2612,1750,11461,6.589194271,19.03453369,0.173653277,232602.9999717538
2613,1790,14690,6.698602177,18.27014781,0.21271653,239999.9999973145
2614,2080,13510,6.932442621,12.37167169,0.743208693,247999.9999443759
2615,1050,8498,7.281857307,31.2582345,0.161617628,249000.0000054513
2616,1840,7300,6.523201785,19.99237253,0.525788622,265000.0000465195
2617,1530,8750,6.85825825,23.11521149,0.455741909,269899.999988347
2618,1860,15681,6.883013305,14.31710939,0.849665707,275000.0000227006
2619,1210,4731,7.924950795,29.57562691,0.037171811,285000.0000332704
2620,1300,11374,7.809534115,27.20849619,0.121233204,287000.0000364428
2621,3490,5000,6.496164253,12.18661632,0.663988474,297857.1428935204
2622,1800,2700,6.993065701,24.41115555,0.091314465,309000.0000208964
2623,1220,9600,7.5218604,33.45709853,0.041202933,309999.9999456073
2624,1900,3000,6.756858802,22.68266514,0.976747034,311000.00002968323
2625,920,8341,7.358569049,42.47865264,0.527461989,319950.00003353885
2626,1940,5753,7.097835379,20.91991065,0.87599717,323833.3333135646
2627,2238,7209,6.488372018,22.68896014,0.011419454,329999.9999698934
2628,2480,6112,6.378065593,19.61707845,0.762000052,340000.0000291417
2629,2140,7200,6.545551641,21.61403322,0.92072392,346150.00006059144
2630,1620,9205,7.606782174,23.01892313,0.947410731,349999.9999780852
2631,1430,6000,7.252769074,31.4853686,0.595192581,352450.00002907234
2632,2850,4650,7.585842088,15.69155264,0.588366143,360000.0000872164
2633,2160,3000,7.744643907,22.12219323,0.373609623,378749.9999287942
2634,2150,20181,6.618675702,19.74086102,0.741808966,380000.0000196707
2635,2310,11200,6.205444874,26.41399401,0.091603764,385000.0000259535
2636,1600,10240,6.214124821,34.55370839,0.729913299,389999.99999080936
2637,1980,10350,7.942917842,24.48269396,0.121169252,395000.00004760735
2638,1820,8255,7.599082527,26.84374527,0.456399564,399888.0000604764
2639,1260,4377,7.793092947,39.65958047,0.456482795,405000.000065656
2640,2520,9324,6.476996048,24.43260714,0.185626293,410000.0000617845
2641,2640,8625,7.555768219,18.91524151,0.807036566,429900.00010048004
2642,1310,8065,6.988723694,45.97115563,0.250577902,435000.00006450486
2643,1440,4225,6.810413175,42.16788945,0.815309783,436999.99997716636
2644,1170,8740,6.452158714,56.34544309,0.25973253,440000.00003296573
2645,2400,7693,6.027131391,30.34916069,0.237150476,449999.99994777184
2646,1610,11200,7.884525773,32.35386573,0.445008533,449999.99998263636
2647,1320,3625,6.400798164,53.52811576,0.505888722,463999.9999650149
2648,1730,38884,6.900688116,35.65427359,0.165293087,469999.99996435415
2649,1820,7326,6.458164344,38.60114147,0.765920478,489949.9999665181
2650,1840,5000,7.221440487,36.69148469,0.317491047,498999.99995138135
2651,2840,48716,7.272118047,11.4285495,0.745107952,500000.00000151386
2652,1610,4611,7.252826355,42.57947052,0.233155702,505000.00000006665
2653,1570,8210,7.415691615,38.55884929,0.937429506,506000.0000464406
2654,2120,7201,6.016371632,37.84936394,0.559562381,506999.99996545404
2655,2610,8031,6.222164977,29.17815604,0.723453187,510000.00003919634
2656,2020,10744,7.825823034,32.73630699,0.017829769,518999.9999229909
2657,3090,7415,6.567994567,24.99988373,0.680156815,540499.9999487314
2658,1240,949,7.9957984,54.27016773,0.648744672,542999.9999743057
2659,2060,10358,7.432550994,35.32540987,0.222516095,558000.0000066081
2660,1940,9000,6.150627278,44.70636675,0.768737024,575999.9999204816
2661,2160,9593,6.061888099,40.80438347,0.786228703,579999.9999326939
2662,2840,11044,6.027852693,33.39274551,0.200478796,584999.9999420465
2663,1470,7200,7.053637432,52.85388412,0.832237292,590299.9999486051
2664,2650,40705,7.489480214,16.41229783,0.873743509,592105.7142799669
2665,2540,237402,6.721589379,29.08376191,0.064834528,599999.9998343001
2666,3070,8400,6.429275576,29.48309618,0.334524523,599999.9999375384
2667,1530,1612,7.399142787,52.84137021,0.779658236,607499.9999766307
2668,2520,3360,6.426081384,37.59816446,0.435152852,618249.9999418311
2669,2270,9247,6.499820604,40.13182489,0.461222877,619849.9999347525
2670,2310,4079,6.026347105,44.97252985,0.811327666,645999.9999558174
2671,2620,18362,7.125892799,33.1559486,0.309401003,659500.000036975
2672,2496,8058,7.838040906,31.10735075,0.830026106,661000.0001210272
2673,1670,3000,7.196844666,54.94173029,0.911054144,680000.000095974
2674,3200,6699,6.164556983,35.52788776,0.270149584,711999.9998905314
2675,2440,34290,6.564966011,43.60890698,0.09528552,719999.9999281844
2676,2320,6775,7.427070387,39.99782228,0.772190501,728049.9999996433
2677,2650,6884,7.01333932,37.74162761,0.694879682,734989.9998762191
2678,3390,10078,7.420499925,28.8896505,0.311117505,750000.0000834471
2679,2160,5600,6.887068585,49.24480245,0.607529965,755999.999968147
2680,3010,15992,6.77281917,35.33122317,0.505314897,775000.0001010663
2681,2590,7910,6.233934752,46.48933931,0.981297478,799000.0001190326
2682,2370,6000,7.461035692,49.6098275,0.486227313,898999.9999742772
2683,3530,9385,6.107038951,41.38094089,0.661541964,929999.9999456739
2684,2540,7089,6.931078505,53.44806412,0.082428375,945000.0000522729
2685,3330,19126,7.421770231,36.03017115,0.425265046,950833.3333910137
2686,2430,10500,7.581842457,52.66610168,0.712054734,1026999.9999483752
2687,3990,9938,6.543208648,38.51419881,0.961060464,1067999.99991661
2688,3820,13224,7.066459612,43.59297838,0.676925454,1239999.9999828907
2689,4750,13912,7.93113404,33.24372622,0.517617698,1309499.999869542
2690,3870,3819,6.666582525,55.75569761,0.059747701,1439999.999976071
2691,5990,10450,6.333825201,57.06431787,0.52882118,2200000.0000508386
2692,1020,5130,6.26562118,22.66051329,0.938882658,174999.99999615783
2693,1230,7420,6.467111872,21.06847464,0.675401905,200000.0000494293
2694,860,6600,7.999738073,28.5459953,0.068373119,199999.99995780137
2695,1150,7156,7.135143219,20.68059502,0.652325471,203000.00001013422
2696,960,7314,6.09351716,32.20140402,0.373115017,204999.99995053216
2697,1680,5756,7.547151972,16.32176779,0.070273781,210000.00000188517
2698,1310,2841,7.765482129,20.9134048,0.238081944,218000.00000470603
2699,1300,8160,7.568074609,19.12345159,0.791087237,236999.99995097987
2700,1880,11249,7.988198223,11.84709405,0.7843663,248400.0000190253
2701,800,16306,7.106358392,31.54304198,0.609918365,250000.00007028284
2702,2200,7700,7.523214958,15.36498046,0.426266508,278999.99999922555
2703,1470,8089,7.207144736,24.74644757,0.305731094,279999.9999798855
2704,1890,6302,7.008837527,18.57904895,0.812522219,281999.9999475653
2705,840,4239,7.257731851,50.33454443,0.589481692,325000.00002352975
2706,1820,8085,6.852512435,24.25831636,0.494754107,329950.0000073661
2707,1860,11227,6.495228204,24.59265049,0.451073223,330000.00001734716
2708,1510,7884,7.058127727,27.65513804,0.669547376,331999.9999455376
2709,2240,8504,6.514710926,20.32164867,0.730078384,337000.0000512032
2710,2570,4600,6.941598822,18.28771291,0.430262559,339989.99996478803
2711,2040,8265,7.840588793,18.47801883,0.91736884,355000.000011684
2712,1240,27042,7.260224834,28.84951839,0.485287869,355000.0000211083
2713,2290,7420,7.885842327,17.82946162,0.648151562,359899.9999060415
2714,1940,11612,7.136414805,23.78787353,0.369446882,359949.99992300634
2715,2550,4770,7.89135984,17.77647302,0.352921867,371000.00002801314
2716,1890,12236,6.630244304,24.73681486,0.838418913,378000.0001203957
2717,1520,4288,6.984453833,34.97886163,0.288870119,380000.00000456057
2718,1160,3750,6.126453699,53.59132144,0.397980782,390000.0000132033
2719,1500,4000,6.659660834,37.37584147,0.812141908,394999.9999887585
2720,2320,11717,7.295108795,19.81447743,0.721211654,396999.9999925188
2721,2420,7927,6.217720215,25.55287186,0.314660169,400000.0000747852
2722,1430,10005,7.28351973,34.87186804,0.504920708,400000.0000022836
2723,1460,10000,6.109154952,44.67664095,0.10660521,405000.000021496
2724,1260,3960,7.318536798,42.87643967,0.573508073,412000.000027428
2725,2630,3149,7.640559024,20.90015624,0.000758623,420000.00002417807
2726,2280,10319,6.652624382,23.71543923,0.87816438,419999.9999382558
2727,2540,5612,7.021851905,22.29129078,0.695913245,425000.00004587
2728,1790,10209,6.982001974,33.67055824,0.058820079,424999.9999298732
2729,3110,12429,6.805533698,19.9968722,0.156787268,436499.9999262358
2730,1910,7280,7.348336329,31.22546214,0.051229585,441000.000027153
2731,2040,21781,7.004460888,24.98252502,0.567120056,443499.99998575734
2732,2510,6853,6.113689314,26.85130878,0.858221319,447999.9999521424
2733,1430,3480,6.692669647,46.77075805,0.10217205,450000.00000560225
2734,2450,21000,6.999092264,26.37529048,0.018522305,455000.000074712
2735,1470,4653,7.127160545,42.1421597,0.406472337,454999.999939841
2736,1440,28516,6.050535948,47.24806934,0.256978701,455999.9999895954
2737,1870,5013,7.08825217,33.10911304,0.538582221,458000.00006866915
2738,1780,8085,7.234530829,36.18981413,0.187497318,477000.00001952914
2739,2080,5500,7.63665055,28.20262095,0.762423582,480000.00000913173
2740,1630,7626,7.963196753,35.68881559,0.317135445,482499.9999915877
2741,2170,9665,7.807876512,26.35145911,0.560867342,488800.000025521
2742,2120,11479,6.873782676,28.27941341,0.974606909,489000.0000510176
2743,1360,6000,7.016593537,50.90273714,0.611816581,511499.99995614623
2744,1750,1879,7.794382164,38.02775831,0.429817765,524999.999947739
2745,2200,4080,6.884838432,35.147233,0.521085137,547000.0000495402
2746,3260,4900,6.965608606,24.01468535,0.576514942,565000.0000218209
2747,1890,1710,7.275840962,42.63768285,0.070790323,587205.9999904345
2748,3290,22649,7.429952522,18.16655946,0.896873364,595000.0001553247
2749,2620,7553,7.657248163,27.47567733,0.929939472,605000.0000274605
2750,1850,7777,6.332330313,50.06179866,0.741889518,623000.0000942938
2751,2440,4800,6.986093786,35.17247151,0.75887751,624999.9999497677
2752,2090,10306,6.308700974,43.84979326,0.835657865,632499.9999466772
2753,1760,4400,6.934673025,49.94834696,0.995629311,639999.9999739815
2754,3040,6587,7.449392807,28.65900422,0.020048707,649999.9998919456
2755,3030,9273,7.794912889,27.03634652,0.29661127,660000.0000735243
2756,2870,5453,7.86976766,28.51094808,0.511375275,665899.9999284896
2757,3260,11700,7.40771726,26.16165209,0.573646656,681500.0000103703
2758,3290,6628,6.092786889,34.05748173,0.800055187,714999.9999525899
2759,3690,8837,7.988118612,23.81416774,0.326526544,724999.9999117544
2760,3940,27591,6.001893029,24.43406953,0.888876369,724999.9999296885
2761,2380,4080,7.062086684,41.62321582,0.881769999,725000.0000532962
2762,2770,7781,6.953722308,38.85509836,0.117922954,754800.0000055695
2763,2970,4400,7.732633961,33.63540185,0.102339451,775949.9998556129
2764,2140,3000,7.105475778,50.58252398,0.509297176,779999.9999538029
2765,2050,10920,7.554729703,49.81997215,0.22338009,790000.0000934087
2766,3150,7035,7.039760179,35.35912573,0.32110715,800000.0000274781
2767,3240,8338,7.423532441,32.0031563,0.682617223,812000.000093631
2768,2780,10192,6.463905768,42.7640709,0.934185651,830000.0001374559
2769,2870,8170,7.381505687,38.55550713,0.550593945,849999.9998540316
2770,3740,30884,7.264120744,25.59413472,0.774090303,869000.0000422958
2771,2060,9552,7.859954255,54.46031949,0.04269441,885000.0000007813
2772,2970,14486,7.70413965,36.30966644,0.664752501,905000.0000793354
2773,2660,4000,7.251410662,46.48008664,0.636328571,915000.0000502047
2774,3730,8014,6.194867128,38.1983933,0.853151794,925000.0001160761
2775,3140,10437,7.199678298,40.57467164,0.102854629,924999.999912245
2776,3050,18892,7.999088112,38.16836099,0.124393202,950000.0000888868
2777,3360,11548,6.365529483,43.24926308,0.339781131,949999.9999415854
2778,2470,10125,6.878204992,55.47443451,0.402568497,970500.0000039801
2779,2870,6280,7.508693177,45.76791195,0.173976956,994500.0000674467
2780,3850,13551,6.405519031,40.10963726,0.067352505,994999.9999374128
2781,4910,43560,6.92471058,28.19801081,0.401996416,1080000.0000661018
2782,6900,244716,7.077710871,20.35236673,0.081446465,1135000.0010062994
2783,3240,6551,6.952435322,53.2855952,0.75257913,1234582.0000432716
2784,6630,13782,7.192363599,24.90957641,0.526381179,1240000.000149938
2785,3366,7800,7.809428919,49.06107491,0.169981943,1300000.0000838125
2786,4410,36200,6.137301991,44.36135172,0.537145328,1319999.9998484831
2787,3840,4800,7.217220702,52.08751585,0.546636579,1462497.000005413
2788,4640,15235,7.568051286,54.89201778,0.194495516,1950000.0000141086
2789,1230,1820,6.453984783,46.82159559,0.281909961,375000.0000371927
2790,1550,9176,7.275221459,32.58555134,0.757159012,417999.99999966385
2791,1780,2788,7.388453139,32.45470296,0.780314668,442900.00007166207
2792,2330,8994,7.020158171,37.06133539,0.527229503,639500.0000907109
2793,2610,5544,7.551230705,37.91014445,0.067835715,750000.0000876802
2794,2160,6300,7.513318252,50.97793829,0.458252826,849000.0000059304
2795,3290,6830,6.699023379,41.90528826,0.140235388,930000.0001172443
2796,2380,13550,6.905494352,20.05824867,0.003645929,330000.00007172703
2797,2580,6260,6.87143893,20.30784744,0.324911497,373999.99991614715
2798,2040,8400,7.054177413,32.26640056,0.601967784,499999.99999956193
2799,2090,6023,7.597338798,31.66667952,0.921847076,544999.9999878587
2800,2370,10083,7.384687854,37.07675124,0.511597403,687000.0000906541
